chr	b.nr	posrough	pos.start	pos.end	SNP.nr	meanSFA	meanSFApos	meanCor	7500	7500Cor	5500	5500Cor	3500	3500Cor	genes
8	1	(1.65e+05,5.16e+06]	164984	5164984	3142	23.4064124817484	40.6771501925546	0.1259961562788	37.687969924812	0.173956333751796	33.0827067669173	0.10673404261656	50.281954887218	0.0864904831176148	ZNF596, FBXO25, TDRP, ERICH1, DLGAP2, CLN8, ARHGEF10, KBTBD11, MYOM2, CSMD1
8	2	(5.16e+06,1.02e+07]	5164984	10164984	1813	17.7582897648671	32.9612140106363	0.0908316038520179	23.3082706766917	0.133758108138832	31.203007518797	0.0665026416047417	37.0300751879699	0.0583004915012643	MCPH1, ANGPT2, AGPAT5, DEFB1, DEFA6, DEFA4, DEFA1, DEFA1B, DEFA3, DEFA5, ZNF705G, DEFB4B, DEFB103B, SPAG11B, DEFB104B, DEFB106B, DEFB105B, DEFB107B, PRR23D1, PRR23D2, DEFB107A, DEFB105A, DEFB106A, DEFB104A, SPAG11A, DEFB103A, DEFB4A, ZNF705B, LRLE1, SGK223, CLDN23, MFHAS1, ERI1, PPP1R3B, RP11-10A14.4, TNKS, MSRA
8	3	(1.02e+07,1.52e+07]	10164984	15164984	1933	12.4801314180871	29.298092792958	0.0277375974007284	5.45112781954887	0.0719775208384104	63.1578947368421	0.0103737970416559	15.4135338345865	4.05674350092499e-05	MSRA, PRSS55, RP1L1, C8orf74, SOX7, PINX1, XKR6, AF131215.5, MTMR9, SLC35G5, C8orf12, FAM167A, BLK, GATA4, C8orf49, NEIL2, FDFT1, RP11-297N6.4, CTSB, DEFB136, DEFB135, DEFB134, RP11-481A20.11, DEFB130, ZNF705D, USP17L2, FAM86B1, FAM86B2, LONRF1, KIAA1456, DLC1, C8orf48, SGCZ
8	4	(1.52e+07,2.02e+07]	15164984	20164984	2562	21.7539049619622	38.2495873830919	0.11557395471113	19.4548872180451	0.131791020308066	50.6578947368421	0.0932642838733016	65.7894736842105	0.116916038312379	TUSC3, MSR1, FGF20, MICU3, ZDHHC2, CNOT7, VPS37A, MTMR7, SLC7A2, PDGFRL, MTUS1, FGL1, PCM1, ASAH1, NAT1, NAT2, PSD3, SH2D4A, CSGALNACT1, INTS10, LPL, SLC18A1, ATP6V1B2, LZTS1
8	5	(2.02e+07,2.52e+07]	20164984	25164984	2409	40.5974235457934	58.7130937098845	0.0235705998199649	97.1804511278195	0.0561758548706921	97.0864661654135	0.0223862453792839	15.4135338345865	0.0102223179713239	GFRA2, DOK2, XPO7, NPM2, FGF17, DMTN, FAM160B2, NUDT18, HR, REEP4, LGI3, SFTPC, BMP1, PHYHIP, POLR3D, PIWIL2, SLC39A14, PPP3CC, SORBS3, PDLIM2, AC037459.4, C8orf58, CCAR2, BIN3, EGR3, PEBP4, RHOBTB2, TNFRSF10B, TNFRSF10C, TNFRSF10D, TNFRSF10A, CHMP7, R3HCC1, LOXL2, ENTPD4, SLC25A37, AC051642.1, FP15737, NKX3-1, NKX2-6, STC1, ADAM28, ADAMDEC1, ADAM7, NEFM, DOCK5
8	6	(2.52e+07,3.02e+07]	25164984	30164984	2238	16.4510823238421	34.5520814230699	0.0817883546586075	64.4736842105263	0.0984141275720623	65.2255639097744	0.0732084528867232	15.4135338345865	0.0292339389370307	DOCK5, GNRH1, KCTD9, CDCA2, EBF2, PPP2R2A, BNIP3L, PNMA2, DPYSL2, ADRA1A, RP11-521M14.2, STMN4, TRIM35, PTK2B, CHRNA2, EPHX2, CLU, SCARA3, CCDC25, ESCO2, PBK, SCARA5, NUGGC, ELP3, PNOC, ZNF395, FBXO16, FZD3, EXTL3, INTS9, HMBOX1, KIF13B, DUSP4, TMEM66, LEPROTL1, MBOAT4, DCTN6
8	7	(3.02e+07,3.52e+07]	30164984	35164984	1445	16.2537679931214	34.7629745094443	0.0833425818885284	37.687969924812	0.144334849276871	8.08270676691729	0.0413484560294674	70.8646616541353	0.0282788504494564	RBPMS, GTF2E2, SMIM18, GSR, PPP2CB, TEX15, PURG, WRN, NRG1, FUT10, TTI2, MAK16, RNF122, DUSP26, UNC5D
8	8	(3.52e+07,4.02e+07]	35164984	40164984	1195	19.312140119293	36.0466715569411	0.0937557005463656	21.1466165413534	0.115106192209586	53.1015037593985	0.0863787727018857	15.4135338345865	0.103529015047789	UNC5D, AC012215.1, KCNU1, ZNF703, RP11-863K10.7, ERLIN2, PROSC, GPR124, BRF2, RAB11FIP1, GOT1L1, ADRB3, EIF4EBP1, ASH2L, STAR, LSM1, BAG4, DDHD2, PPAPDC1B, WHSC1L1, LETM2, FGFR1, C8orf86, TACC1, PLEKHA2, HTRA4, TM2D2, ADAM9, ADAM32, ADAM18, ADAM2, IDO1, IDO2, C8orf4
8	9	(4.02e+07,4.52e+07]	40164984	45164984	1092	30.3124140569745	55.5221896203924	0.0737172425913107	48.4022556390977	0.155544138722638	27.2556390977444	0.0324492919752623	49.2481203007519	0.0960294413370829	ZMAT4, SFRP1, GOLGA7, GINS4, AGPAT6, NKX6-3, ANK1, KAT6A, AP3M2, PLAT, IKBKB, POLB, DKK4, VDAC3, SLC20A2, SMIM19, CHRNB3, CHRNA6, THAP1, RNF170, HOOK3, RP11-598P20.5, FNTA, POMK, HGSNAT
8	10	(4.52e+07,5.02e+07]	45164984	50164984	523	30.3370783483146	48.583348615441	0.0281416579843873	99.812030075188	-0.0113803133603736	61.1842105263158	0.0457110875851447	15.4135338345865	0.0535397757329709	SPIDR, CEBPD, PRKDC, MCM4, UBE2V2, EFCAB1, SNAI2, C8orf22
8	11	(5.02e+07,5.52e+07]	50164984	55164984	1356	15.5138392529186	32.5027507793875	0.0899742977854924	25.7518796992481	0.0769887302151634	50.6578947368421	0.0808100602622564	31.203007518797	0.0775582866230263	RP11-738G5.2, SNTG1, PXDNL, PCMTD1, AC090186.1, ST18, FAM150A, RB1CC1, NPBWR1, OPRK1, ATP6V1H, RGS20, TCEA1, LYPLA1, MRPL15
8	12	(5.52e+07,6.02e+07]	55164984	60164984	1721	43.2118384278432	71.912250137539	0.0634277420704548	60.9022556390977	0.108760880363964	92.6691729323308	0.0640939219467986	68.796992481203	0.0640915855453883	SOX17, RP1, XKR4, RP11-386G21.1, RP11-386G21.2, TMEM68, TGS1, LYN, RPS20, MOS, PLAG1, CHCHD7, SDR16C5, PENK, IMPAD1, FAM110B, UBXN2B, CYP7A1, SDCBP, NSMAF, TOX
8	13	(6.02e+07,6.52e+07]	60164984	65164984	1410	26.0948202378186	48.292224463598	0.0946801240893604	56.015037593985	0.147447437167084	27.2556390977444	0.0740825863267563	67.1992481203008	0.0884146487259434	CA8, RAB2A, CHD7, CLVS1, ASPH, NKAIN3, GGH, TTPA, YTHDF3
8	14	(6.52e+07,7.02e+07]	65164984	70164984	1354	20.6933404343382	34.4214194021639	0.0863874168083147	5.45112781954887	0.133448696645281	17.5751879699248	0.0634253585135913	76.4097744360902	0.0545514786589806	BHLHE22, CYP7B1, ARMC1, MTFR1, PDE7A, DNAJC5B, TRIM55, CRH, RRS1, ADHFE1, C8orf46, MYBL1, VCPIP1, C8orf44-SGK3, C8orf44, SGK3, MCMDC2, TCF24, PPP1R42, COPS5, CSPP1, ARFGEF1, CPA6, PREX2, RP11-664D7.4, C8orf34
8	15	(7.02e+07,7.52e+07]	70164984	75164984	1839	11.5428883471636	25.4928479735925	0.0996692364084851	5.45112781954887	0.176371112058811	41.4473684210526	0.0560568923146204	44.7368421052632	0.0315294450003193	SULF1, SLCO5A1, AC090574.1, PRDM14, NCOA2, TRAM1, AC120194.1, RP11-382J12.1, LACTB2, XKR9, EYA1, RP11-1102P16.1, RP11-383H13.1, MSC, TRPA1, KCNB2, TERF1, SBSPON, RPL7, RDH10, STAU2, RP11-463D19.2, UBE2W, TCEB1, TMEM70, LY96, JPH1
8	16	(7.52e+07,8.02e+07]	75164984	80164984	1159	40.3754449237325	71.5065101778837	0.0335564144255884	96.4285714285714	0.0335257021141771	79.0413533834586	0.0355485289992001	15.4135338345865	0.0483178050477994	JPH1, GDAP1, RP11-758M4.1, PI15, CRISPLD1, HNF4G, ZFHX4, PEX2, PKIA, ZC2HC1A, IL7
8	17	(8.02e+07,8.52e+07]	80164984	85164984	1249	40.8440664591943	66.9081239684577	0.0434761537079815	90.7894736842105	0.0875535372002654	95.8646616541353	0.0226356686169892	70.8646616541353	0.0660724082620995	STMN2, HEY1, MRPS28, TPD52, ZBTB10, ZNF704, PAG1, FABP5, PMP2, FABP9, FABP4, FABP12, IMPA1, SLC10A5, ZFAND1, CHMP4C, SNX16, RALYL
8	18	(8.52e+07,9.02e+07]	85164984	90164984	983	20.9399833477391	44.2623326609206	0.045977061119634	60.9022556390977	0.118713392904187	9.3984962406015	-0.00540362982167572	48.1203007518797	0.0204588281754547	RALYL, LRRCC1, E2F5, C8orf59, CA13, RP11-219B4.5, RP11-219B4.6, CA1, CA3, CA2, REXO1L1P, REXO1L11P, REXO1L10P, ATP6V0D2, PSKH2, SLC7A13, WWP1, RMDN1, CPNE3, CNGB3, CNBD1, DCAF4L2, MMP16
8	19	(9.02e+07,9.52e+07]	90164984	95164984	1192	34.677993624171	58.7749862461031	0.0692657499559639	5.45112781954887	0.065953570463151	9.3984962406015	0.0408559618982556	47.1804511278196	0.0714298881772023	RIPK2, OSGIN2, NBN, DECR1, CALB1, TMEM64, NECAB1, C8orf88, TMEM55A, OTUD6B, LRRC69, SLC26A7, RUNX1T1, TRIQK, AC117834.1, C8orf87, AC016885.1, FAM92A1, RBM12B, RBM12B-AS1, TMEM67, PDP1, CDH17
8	20	(9.52e+07,1e+08]	95164984	100164984	1816	24.0230197652508	46.5019255455712	0.0610494284754592	44.4548872180451	0.0725046863927777	65.2255639097744	0.045374802880358	44.3609022556391	0.0628357187427128	CDH17, GEM, RAD54B, FSBP, KIAA1429, AC023632.1, ESRP1, DPY19L4, INTS8, CCNE2, NDUFAF6, TP53INP1, PLEKHF2, C8orf37, GDF6, UQCRB, MTERFD1, PTDSS1, SDC2, CPQ, TSPYL5, MTDH, LAPTM4B, MATN2, RPL30, C8orf47, HRSP12, POP1, NIPAL2, STK3, KCNS2, OSR2, VPS13B
8	21	(1e+08,1.05e+08]	100164984	105164984	1744	36.6758012227186	59.6162662754447	0.0546174799179693	80.5451127819549	0.130837681615933	12.406015037594	0.00856964451717412	96.2406015037594	0.0222779314189617	VPS13B, COX6C, RGS22, FBXO43, POLR2K, SPAG1, RNF19A, ANKRD46, SNX31, PABPC1, YWHAZ, ZNF706, GRHL2, NCALD, RRM2B, UBR5, KB-1980E6.3, ODF1, KLF10, AZIN1, KB-1507C5.2, ATP6V1C1, C8orf56, BAALC, FZD6, CTHRC1, SLC25A32, DCAF13, RIMS2
8	22	(1.05e+08,1.1e+08]	105164984	110164984	1499	33.9627291753083	61.0443792407849	0.0334312348771081	96.8984962406015	0.0472255195908398	25.187969924812	0.0129378478747476	64.3796992481203	0.0275890751676762	RIMS2, DPYS, DCSTAMP, LRP12, RP11-127H5.1, ZFPM2, OXR1, ABRA, ANGPT1, RSPO2, EIF3E, EMC2, TMEM74, TRHR
8	23	(1.1e+08,1.15e+08]	110164984	115164984	873	8.11455185089065	21.7563726389144	0.0868736512302229	60.9022556390977	0.146381638905276	4.13533834586466	0.0663452390039787	15.4135338345865	0.0802205988060725	NUDCD1, ENY2, PKHD1L1, EBAG9, SYBU, RP11-422N16.3, KCNV1, CSMD3, RP11-67H2.1
8	24	(1.15e+08,1.2e+08]	115164984	120164984	1615	36.2318439785969	49.6676141573446	0.0515056152789895	17.7631578947368	0.16631343662785	29.0413533834586	0.0156161128827052	96.2406015037594	0.0199782054336493	TRPS1, EIF3H, UTP23, RAD21, AARD, SLC30A8, MED30, EXT1, SAMD12, AC023590.1, TNFRSF11B, COLEC10
8	25	(1.2e+08,1.25e+08]	120164984	125164984	1915	23.6283911038093	45.0119200440125	0.0733754369791883	44.4548872180451	0.133059977026028	1.50375939849624	0.0356495366279809	78.2894736842105	0.0643602878674578	MAL2, NOV, ENPP2, TAF2, DSCC1, DEPTOR, COL14A1, MRPL13, MTBP, SNTB1, HAS2, ZHX2, DERL1, TBC1D31, FAM83A, C8orf76, ZHX1-C8ORF76, ZHX1, ATAD2, WDYHV1, FBXO32, KLHL38, ANXA13, FAM91A1, FER1L6
8	26	(1.25e+08,1.3e+08]	125164984	130164984	2244	23.0611124029871	43.2307903906107	0.0880807649085561	96.4285714285714	0.0405778997350842	48.0263157894737	0.0878890270701047	50.281954887218	0.125278268215899	TMEM65, TRMT12, RNF139, TATDN1, NDUFB9, MTSS1, ZNF572, SQLE, KIAA0196, NSMCE2, TRIB1, FAM84B, POU5F1B, MYC, TMEM75
8	27	(1.3e+08,1.35e+08]	130164984	135164984	2570	27.6733348835845	48.7208875848157	0.118522504311761	78.0075187969925	0.139238575052589	35.8082706766917	0.104257475533215	49.2481203007519	0.105452944393597	GSDMC, FAM49B, ASAP1, ADCY8, EFR3A, OC90, HHLA1, KCNQ3, LRRC6, TMEM71, PHF20L1, TG, SLA, WISP1, NDRG1, ST3GAL1
8	28	(1.35e+08,1.4e+08]	135164984	140164984	2499	16.0317893710606	30.7674674491106	0.115838336223777	51.5037593984962	0.190571432662287	15.6954887218045	0.0932246222363568	15.4135338345865	0.0352130596366775	ZFAT, KHDRBS3, FAM135B, COL22A1
8	29	(1.4e+08,1.45e+08]	140164984	145164984	2106	11.9868455912853	24.287089675408	0.123300558658054	14.0037593984962	0.155504443166801	33.0827067669173	0.0971304714023654	15.4135338345865	0.0921256167993622	KCNK9, TRAPPC9, C8orf17, CHRAC1, AGO2, PTK2, DENND3, SLC45A4, RP11-10J21.3, GPR20, PTP4A3, AC138647.1, TSNARE1, BAI1, ARC, PSCA, LY6K, THEM6, SLURP1, LYPD2, LYNX1, LY6D, GML, CYP11B1, CYP11B2, LY6E, C8orf31, RP11-520P18.5, LY6H, GPIHBP1, ZFP41, GLI4, ZNF696, TOP1MT, RHPN1, MAFA, ZC3H3, GSDMD, MROH6, NAPRT1, EEF1D, TIGD5, PYCRL, TSTA3, ZNF623, ZNF707, CCDC166, MAPK15, FAM83H, SCRIB, PUF60, NRBP2, EPPK1, PLEC, PARP10, GRINA, SPATC1, OPLAH, EXOSC4, GPAA1, CYC1, SHARPIN, MAF1, KIAA1875
9	1	(2.04e+05,5.2e+06]	204201	5204201	3004	45.9002461839134	78.9817531633963	0.077736884239416	60.9022556390977	0.162406179839464	79.0413533834586	0.0195794078133128	76.4097744360902	0.0539377145540906	C9orf66, DOCK8, KANK1, DMRT1, DMRT3, DMRT2, SMARCA2, VLDLR, KCNV2, KIAA0020, RFX3, AL365202.1, GLIS3, SLC1A1, SPATA6L, PPAPDC2, CDC37L1, AK3, RCL1, AL158147.2, JAK2, AL161450.1, INSL6
9	2	(5.2e+06,1.02e+07]	5204201	10204201	2254	31.3236500019183	51.595452044746	0.0988082644027838	56.015037593985	0.180301094650913	56.390977443609	0.056956154384685	64.3796992481203	0.0814537528638028	INSL4, RLN2, RLN1, PLGRKT, CD274, PDCD1LG2, KIAA1432, ERMP1, KIAA2026, MLANA, RANBP6, IL33, TPD52L3, UHRF2, C9orf38, GLDC, KDM4C, TMEM261, PTPRD
9	3	(1.02e+07,1.52e+07]	10204201	15204201	1790	29.3011781120307	57.5508894186686	0.115362895109618	86.7481203007519	0.139849033210087	73.4022556390977	0.106483852119121	37.0300751879699	0.101322247304414	PTPRD, TYRP1, LURAP1L, MPDZ, NFIB, ZDHHC21, CER1, FREM1, TTC39B
9	4	(1.52e+07,2.02e+07]	15204201	20204201	2224	20.8906547650589	38.710342930497	0.133365663847301	86.7481203007519	0.1621191829808	31.203007518797	0.108606901473723	54.0413533834586	0.100132809133371	TTC39B, SNAPC3, PSIP1, CCDC171, C9orf92, BNC2, CNTLN, SH3GL2, ADAMTSL1, FAM154A, RRAGA, HAUS6, PLIN2, DENND4C, RPS6, ACER2, SLC24A2
9	5	(2.02e+07,2.52e+07]	20204201	25204201	1426	22.0252121667032	42.3253255088942	0.0649060612079165	44.4548872180451	0.113652736919306	56.390977443609	0.045440790738673	15.4135338345865	0.0207344754439708	MLLT3, FOCAD, PTPLAD2, IFNB1, IFNW1, IFNA21, IFNA4, IFNA7, IFNA10, IFNA16, IFNA17, IFNA14, IFNA5, KLHL9, IFNA6, IFNA13, IFNA2, IFNA8, IFNA1, IFNE, MTAP, RP11-145E5.5, C9orf53, CDKN2A, CDKN2B, DMRTA1, ELAVL2, IZUMO3
9	6	(2.52e+07,3.02e+07]	25204201	30204201	1714	31.6442857893395	56.3405464881716	0.0892688955454777	25.7518796992481	0.153619462058645	59.3984962406015	0.0739837713687426	34.8684210526316	0.0564601285604517	TUSC1, CAAP1, PLAA, IFT74, LRRC19, TEK, EQTN, MOB3B, IFNK, C9orf72, LINGO2
9	7	(3.02e+07,3.52e+07]	30204201	35204201	1472	30.3124140569745	49.3237667339079	0.0838475652915613	40.6954887218045	0.150858681012461	61.1842105263158	0.0562474230988652	91.3533834586466	0.0469962497898631	ACO1, DDX58, TOPORS, NDUFB6, GVQW1, TAF1L, TMEM215, APTX, DNAJA1, SMU1, B4GALT1, SPINK4, BAG1, CHMP5, NFX1, AQP7, AQP3, NOL6, ANKRD18B, PRSS3, UBE2R2, UBAP2, DCAF12, UBAP1, KIF24, NUDT2, KIAA1161, C9orf24, FAM219A, DNAI1, ENHO, CNTFR, RPP25L, DCTN3, ARID3C, SIGMAR1, GALT, IL11RA, CCL27, RP11-195F19.5, CCL19, CCL21, FAM205A, KIAA1045, DNAJB5, C9orf131, FLJ00273, VCP, FANCG, PIGO, STOML2, FAM214B, UNC13B
9	8	(3.52e+07,4.02e+07]	35204201	40204201	1413	28.8818851592491	47.0131120484137	0.0844962291547094	17.7631578947368	0.140744340829446	37.8759398496241	0.0586098351430383	61.1842105263158	0.0125885949568734	UNC13B, AL160274.1, RUSC2, FAM166B, TESK1, CD72, SIT1, CCDC107, ARHGEF39, CA9, TPM2, TLN1, CREB3, GBA2, RGP1, MSMP, NPR2, SPAG8, HINT2, TMEM8B, FAM221B, OR13J1, HRCT1, OR2S2, RECK, GLIPR2, CCIN, CLTA, GNE, RNF38, MELK, PAX5, ZCCHC7, GRHPR, ZBTB5, POLR1E, FBXO10, RP11-613M10.8, TOMM5, RP11-613M10.9, FRMPD1, TRMT10B, EXOSC3, DCAF10, SLC25A51, SHB, ALDH1B1, IGFBPL1, ANKRD18A, CNTNAP3, SPATA31A1, SPATA31A2, AL353791.1
9	9	(7.02e+07,7.52e+07]	70204201	75204201	1444	44.741024490929	73.7873647533468	0.0419228772447315	86.7481203007519	0.0720575856421044	73.4022556390977	0.0308896524479825	86.7481203007519	0.0235789646345449	FOXD4L4, CBWD5, AL591479.1, CBWD3, AL353608.1, FOXD4L3, PGM5, TMEM252, PIP5K1B, FAM122A, PRKACG, FXN, TJP2, AL358113.1, FAM189A2, APBA1, PTAR1, C9orf135, MAMDC2, SMC5, KLF9, TRPM3, TMEM2, ABHD17B, C9orf85, C9orf57, GDA, ZFAND5, TMC1
9	10	(7.52e+07,8.02e+07]	75204201	80204201	1663	29.375170986051	55.0041261690812	0.0770657510646046	30.2631578947368	0.103052876477871	65.2255639097744	0.0509924235268048	15.4135338345865	0.0916188148167442	TMC1, ALDH1A1, ANXA1, RORB, TRPM6, C9orf40, C9orf41, NMRK1, OSTF1, PCSK5, RFK, GCNT1, PRUNE2, FOXB2, VPS13A, GNA14
9	11	(8.02e+07,8.52e+07]	80204201	85204201	1640	42.5952311443409	69.8514579130754	0.0630648741456282	51.5037593984962	0.0848315828593769	75.4699248120301	0.0366969149329345	62.687969924812	0.0346206100596561	GNA14, GNAQ, CEP78, PSAT1, TLE4, TLE1, SPATA31D1
9	12	(8.52e+07,9.02e+07]	85204201	90204201	1944	47.4294322469992	63.0730790390611	0.0360012713275434	23.3082706766917	0.115940740624421	95.8646616541353	0.0149364849902841	96.2406015037594	0.00078242920964487	RASEF, FRMD3, IDNK, UBQLN1, GKAP1, KIF27, C9orf64, HNRNPK, RMI1, SLC28A3, NTRK2, AGTPBP1, NAA35, GOLM1, C9orf153, ISCA1, ZCCHC6, GAS1, C9orf170, DAPK1
9	13	(9.02e+07,9.52e+07]	90204201	95204201	2011	11.2222525597424	25.2246469833119	0.106916681372801	5.45112781954887	0.107441940453361	22.8383458646617	0.0903317474421895	67.1992481203008	0.0877744908932178	DAPK1, CTSL, SPATA31E1, CDK20, SPIN1, NXNL2, C9orf47, S1PR3, SHC3, CKS2, SECISBP2, SEMA4D, GADD45G, DIRAS2, SYK, AUH, NFIL3, ROR2, SPTLC1, IARS, NOL8, OGN, OMD, CENPP
9	14	(9.52e+07,1e+08]	95204201	100204201	1601	49.501232719567	65.7138272510545	0.0583347791754305	51.5037593984962	0.135730725169852	93.2330827067669	0.0359216587580312	92.0112781954887	0.0475583564380525	CENPP, ASPN, ECM2, IPPK, BICD2, ZNF484, FGD3, SUSD3, C9orf89, NINJ1, WNK2, C9orf129, FAM120AOS, FAM120A, PHF2, BARX1, PTPDC1, ZNF169, NUTM2F, HIATL1, FBP2, FBP1, C9orf3, FANCC, PTCH1, DKFZP434H0512, ERCC6L2, HSD17B3, SLC35D2, ZNF367, HABP4, CDC14B, AAED1, ZNF510, ZNF782, HIATL2, NUTM2G, CTSV, CCDC180, TDRD7
9	15	(1e+08,1.05e+08]	100204201	105204201	1967	27.6486705922445	52.7163946451495	0.0717495453807897	72.7443609022556	0.112559236318282	7.33082706766917	0.0421407262625449	62.687969924812	0.0877229218299031	TDRD7, TMOD1, TSTD2, NCBP1, XPA, FOXE1, C9orf156, HEMGN, ANP32B, NANS, TRIM14, CORO2A, TBC1D2, GABBR2, ANKS6, GALNT12, COL15A1, TGFBR1, ALG2, SEC61B, NR4A3, STX17, ERP44, INVS, TEX10, MSANTD3, MSANTD3-TMEFF1, TMEFF1, MURC, LPPR1, BAAT, MRPL50, ZNF189, ALDOB, TMEM246, RNF20, GRIN3A, PPP3R2
9	16	(1.05e+08,1.1e+08]	105204201	110204201	1594	33.074814687065	55.0728956537686	0.0383498401797411	72.7443609022556	0.0764247599691199	99.1541353383459	0.00114167637591557	74.5300751879699	0.0711975418757119	CYLC2, SMC2, OR13F1, OR13C4, OR13C3, OR13C8, OR13C5, OR13C2, OR13C9, OR13D1, NIPSNAP3A, NIPSNAP3B, ABCA1, SLC44A1, FSD1L, FKTN, TAL2, TMEM38B, ZNF462, RP11-508N12.4, RAD23B
9	17	(1.1e+08,1.15e+08]	110204201	115204201	2153	28.9312137419293	56.1342380341097	0.0955171883754183	70.3007518796992	0.186368124609286	48.0263157894737	0.0541385637963561	43.703007518797	0.0897367322702465	KLF4, AL162389.1, ACTL7B, ACTL7A, IKBKAP, FAM206A, CTNNAL1, TMEM245, FRRS1L, EPB41L4B, PTPN3, PALM2, PALM2-AKAP2, AKAP2, C9orf152, TXN, TXNDC8, SVEP1, MUSK, LPAR1, OR2K2, KIAA0368, ZNF483, PTGR1, DNAJC25, DNAJC25-GNG10, GNG10, C9orf84, UGCG, SUSD1, PTBP3, HSDL2, C9orf147
9	18	(1.15e+08,1.2e+08]	115204201	120204201	2484	34.1847077973691	60.6799009719421	0.115365217892098	72.7443609022556	0.135280200532854	65.2255639097744	0.0904669320107397	70.8646616541353	0.106046640841309	HSDL2, C9orf147, KIAA1958, INIP, SNX30, SLC46A2, ZFP37, SLC31A2, FKBP15, SLC31A1, CDC26, PRPF4, RNF183, WDR31, BSPRY, HDHD3, ALAD, POLE3, C9orf43, RGS3, ZNF618, AMBP, KIF12, COL27A1, ORM1, ORM2, AKNA, DFNB31, ATP6V1G1, C9orf91, TNFSF15, TNFSF8, TNC, DEC1, PAPPA, PAPPA-AS1, ASTN2, TRIM32
9	19	(1.2e+08,1.25e+08]	120204201	125204201	1977	31.2743214192381	55.7628828167981	0.0714302826687267	40.6954887218045	0.115287455505719	82.3308270676692	0.0588028535310719	15.4135338345865	0.0912760507572865	TLR4, BRINP1, RP11-295D22.1, CDK5RAP2, MEGF9, FBXW2, PSMD5, PHF19, TRAF1, C5, CNTRL, RAB14, GSN, STOM, AL161784.1, DAB2IP, TTLL11, NDUFA8, MORN5, LHX6, RBM18, MRRF, PTGS1, AL162424.1
9	20	(1.25e+08,1.3e+08]	125204201	130204201	1682	23.5790625211291	46.4652484870713	0.0808892935179514	25.7518796992481	0.181074587351878	56.390977443609	0.053652576406453	32.2368421052632	0.0470272272468569	OR1J1, OR1J2, OR1J4, OR1N1, OR1N2, OR1L8, OR1Q1, OR1B1, OR1L1, OR1L3, OR1L4, OR1L6, OR5C1, PDCL, OR1K1, RC3H2, ZBTB6, ZBTB26, RABGAP1, GPR21, STRBP, CRB2, DENND1A, LHX2, NEK6, PSMB7, GPR144, NR5A1, NR6A1, OLFML2A, WDR38, RPL35, ARPC5L, GOLGA1, SCAI, PPP6C, RABEPK, HSPA5, GAPVD1, MAPKAP1, PBX3, MVB12B, LMX1B, ZBTB43, ZBTB34, RALGPS1, ANGPTL2, GARNL3, SLC2A8, ZNF79
9	21	(1.3e+08,1.35e+08]	130204201	135204201	1814	21.8032335446424	40.5762882816798	0.10444127046149	56.015037593985	0.134393453182759	27.2556390977444	0.0900306086093414	45.8646616541353	0.0881848039113979	ZNF79, RPL12, LRSAM1, FAM129B, STXBP1, PTRH1, C9orf117, TTC16, TOR2A, SH2D3C, CDK9, FPGS, ENG, AK1, ST6GALNAC6, ST6GALNAC4, PIP5KL1, DPM2, FAM102A, NAIF1, SLC25A25, PTGES2, AL590708.2, LCN2, C9orf16, CIZ1, DNM1, GOLGA2, SWI5, AL359091.2, TRUB2, COQ4, SLC27A4, URM1, CERCAM, ODF2, GLE1, SPTAN1, WDR34, SET, PKN3, ZDHHC12, ZER1, TBC1D13, ENDOG, C9orf114, CCBL1, LRRC8A, PHYHD1, RP11-101E3.5, DOLK, NUP188, SH3GLB2, FAM73B, DOLPP1, CRAT, PPP2R4, IER5L, NTMT1, C9orf50, ASB6, PRRX2, PTGES, TOR1B, TOR1A, C9orf78, USP20, FNBP1, GPR107, AL360004.1, NCS1, HMCN2, AL354898.1, ASS1, FUBP3, PRDM12, EXOSC2, ABL1, QRFP, FIBCD1, LAMC3, AIF1L, NUP214, FAM78A, PPAPDC3, PRRC2B, POMT1, UCK1, RAPGEF1, MED27, NTNG2, SETX
